ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,Mesh250m,WardLat,WardLon,MeshLat,MeshLon,Feature,FeatureValue,SHAPValue
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,Ward_encoded,22.0,26.942557586228787
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,WardHedonicIndex,125.77180144463102,-13.346654314199519
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,WardHedonicIndex_missing,1.0,0.0
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,MeshHedonicIndex,181.1188084097864,146.7264511221357
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,MeshHedonicIndex_missing,1.0,0.0
44,RandomForest,MeshTokyo,val,636363.6363636364,639283.9848067297,-2920.3484430933604,2021-Q4,Nakano Ward,53394563,35.70723118168273,139.66561675071716,35.71933983176265,139.6644151210785,mesh_median_ppsqm_lag1,833333.3333333334,16246.86908129925
44,RandomForest,MeshTokyo,val,636363.6363636364,639283.9848067297,-2920.3484430933604,2021-Q4,Nakano Ward,53394563,35.70723118168273,139.66561675071716,35.71933983176265,139.6644151210785,mesh_median_ppsqm_lag4,683333.3333333333,-4801.602467487471
44,RandomForest,MeshTokyo,val,636363.6363636364,639283.9848067297,-2920.3484430933604,2021-Q4,Nakano Ward,53394563,35.70723118168273,139.66561675071716,35.71933983176265,139.6644151210785,mesh_median_ppsqm_growth_qoq,-23.636363636363644,-140561.32327107657
44,RandomForest,MeshTokyo,val,636363.6363636364,639283.9848067297,-2920.3484430933604,2021-Q4,Nakano Ward,53394563,35.70723118168273,139.66561675071716,35.71933983176265,139.6644151210785,mesh_median_ppsqm_growth_yoy,-6.873614190687349,-5379.938432261435
44,RandomForest,MeshTokyo,val,636363.6363636364,639283.9848067297,-2920.3484430933604,2021-Q4,Nakano Ward,53394563,35.70723118168273,139.66561675071716,35.71933983176265,139.6644151210785,mesh_median_ppsqm_ma4q,754390.0543900544,67429.543358891
44,RandomForest,MeshTokyo,val,636363.6363636364,639283.9848067297,-2920.3484430933604,2021-Q4,Nakano Ward,53394563,35.70723118168273,139.66561675071716,35.71933983176265,139.6644151210785,mesh_median_ppsqm_std4q,127739.069527312,-375.0615002713391
44,RandomForest,MeshTokyo,val,636363.6363636364,639283.9848067297,-2920.3484430933604,2021-Q4,Nakano Ward,53394563,35.70723118168273,139.66561675071716,35.71933983176265,139.6644151210785,mesh_transaction_count,11.0,89.60983461708703
44,RandomForest,MeshTokyo,val,636363.6363636364,639283.9848067297,-2920.3484430933604,2021-Q4,Nakano Ward,53394563,35.70723118168273,139.66561675071716,35.71933983176265,139.6644151210785,mesh_avg_age,20.0,-275.97107620538213
